LP,Data_przybycia,Nr_IMO,Bandera,Nabrzeze
7790,2019/02/12,9458145,TR,RUMUNSKIE
7791,2019/02/12,9201827,NL,SLOWACKIE
7792,2019/02/13,9167978,CY,BYTOMSKIE
7793,2019/02/13,8026440,PL,CAL
7794,2019/02/13,9228930,DE,OKO
7795,2019/02/13,9381706,FI,CHORZOWSKIE
7796,2019/02/13,9356505,NL,HOLENDERSKIE
7797,2019/02/14,9438573,AG,KATOWICKIE
7798,2019/02/14,9161247,PL,BULWAR CHROBREGO
7799,2019/02/14,8300327,BS,POLSKIE
7800,2019/02/14,9279032,NL,WULKAN POCHYLNIA
7801,2019/02/14,8320585,PA,POLSKIE
7802,2019/02/14,9411771,NL,HUTA (KRA)
7803,2019/02/14,9231834,AG,FINSKIE
7804,2019/02/14,8873087,RU,SNOP S
7805,2019/02/15,8900713,NL,GDANSKIE
7806,2019/02/15,9137296,LR,SNOP N
7807,2019/02/15,9232486,NL,PARNICKIE
7808,2019/02/15,9199385,GI,SLOWACKIE
7809,2019/02/16,8818764,AG,REMONTOWE
7810,2019/02/16,9053816,LR,CPN III
7811,2019/02/16,9031428,NO,SLOWACKIE
7812,2019/02/16,9486568,MH,GORNOSLASKIE
7813,2019/02/16,9275062,LR,DRZETOWSKIE N
7814,2019/02/16,9365984,GI,FINSKIE
7815,2019/02/16,8015879,BB,BULGARSKIE
7816,2019/02/16,9313826,NL,PRZEMYSLOWE
7817,2019/02/17,9057238,NL,PARNICKIE
7818,2019/02/17,9344320,PT,PARNICKIE
7819,2019/02/17,8650370,DE,DRZETOWSKIE S
7820,2019/02/17,9358278,CY,GLIWICKIE
7821,2019/02/17,9336701,DK,FOSFATOWE DALBY
7822,2019/02/17,9433262,NL,CHORZOWSKIE
7823,2019/02/17,9323651,GI,CZESKIE
7824,2019/02/18,9073880,BS,FINSKIE
7825,2019/02/18,8230481,VC,ANGIELSKIE
7826,2019/02/18,9195822,FO,BYTOMSKIE
7827,2019/02/18,9199684,AG,HUTA (KRA)
7828,2019/02/18,8129395,FO,WALBRZYSKIE
7829,2019/02/18,9466219,NL,HUTA (KRA)
7830,2019/02/18,9341782,NL,CEMENTOWE
7831,2019/02/18,9333345,DE,FINSKIE
7832,2019/02/18,9213727,FI,BULGARSKIE
7833,2019/02/18,9503524,NL,PARNICKIE
7834,2019/02/18,9129122,FO,ZBOZOWE
7835,2019/02/19,9196254,DE,HUTA (KRA)
7836,2019/02/19,9051210,BS,KATOWICKIE
7837,2019/02/19,9549621,RU,BULGARSKIE
7838,2019/02/19,8416798,CK,ROSYJSKIE
7839,2019/02/19,8714267,NL,ARSENAL
7840,2019/02/19,9132480,BZ,GORNOSLASKIE
7841,2019/02/20,9192612,BB,PARNICKIE
7842,2019/02/20,9265249,NL,PARNICKIE
7843,2019/02/20,9136101,BE,BELGIJSKIE
7844,2019/02/20,8407711,CY,ARSENAL
7845,2019/02/20,8611013,AG,SLOWACKIE
7846,2019/02/20,9161247,PL,BULWAR CHROBREGO
7847,2019/02/20,9246152,NO,HUTA (KRA)
7848,2019/02/20,8628133,RU,RUMUNSKIE
7849,2019/02/20,6507983,VC,HUTA (KRA)
7850,2019/02/20,9558024,GB,GLIWICKIE
7851,2019/02/20,7704057,PL,WULKAN S
7852,2019/02/21,9073854,AG,REGALICA
7853,2019/02/21,9211066,CY,KATOWICKIE
7854,2019/02/21,9195810,FI,FOSFATOWE
7855,2019/02/21,9436264,NO,ROSYJSKIE
7856,2019/02/22,7704057,PL,CAL
7857,2019/02/22,8420086,CY,GLIWICKIE
7858,2019/02/22,9191943,PT,BYTOMSKIE
7859,2019/02/22,8024155,VC,ANGIELSKIE
7860,2019/02/22,9595917,MH,CHORZOWSKIE
7861,2019/02/22,8407711,CY,DRZETOWSKIE S
7862,2019/02/22,9511636,AG,KATOWICKIE
7863,2019/02/23,9305362,PT,PARNICKIE
7864,2019/02/23,8415172,CY,ODRA STARE
7865,2019/02/23,9434589,AG,REGALICA
7866,2019/02/23,9356866,AG,PARNICKIE
7867,2019/02/23,9349215,CY,FINSKIE
7868,2019/02/23,9279018,AG,HOLENDERSKIE
7869,2019/02/23,9279032,NL,WULKAN POCHYLNIA
7870,2019/02/23,9313802,NL,SLOWACKIE
7871,2019/02/24,9356529,NL,CZESKIE
7872,2019/02/24,9130200,MT,PARNICKIE
7873,2019/02/24,7615749,PL,SPOLDZIELCZE
7874,2019/02/24,7704057,PL,CAL
7875,2019/02/24,9156113,AG,RUMUNSKIE
7876,2019/02/25,9196254,DE,HUTA (KRA)
7877,2019/02/25,9382748,NL,BELGIJSKIE
7878,2019/02/25,8603365,RU,GORNOSLASKIE
7879,2019/02/25,9380726,AG,KATOWICKIE
7880,2019/02/25,9126687,MT,WALBRZYSKIE
7881,2019/02/25,9196216,NL,SNOP N
7882,2019/02/26,9479931,NL,REMONTOWE
7883,2019/02/26,9710505,MH,SLOWACKIE
7884,2019/02/26,9489522,NL,HOLENDERSKIE
7885,2019/02/26,9333345,DE,FINSKIE
7886,2019/02/26,7330052,NO,PARNICKIE
7887,2019/02/26,9194282,FI,BULGARSKIE
7888,2019/02/26,9020285,FO,WALBRZYSKIE
7889,2019/02/26,9195901,CY,SLOWACKIE
7890,2019/02/26,9361366,NL,CEMENTOWE
7891,2019/02/27,6605503,PL,WARSZTATOWE
7892,2019/02/27,6808090,VC,GLIWICKIE
7893,2019/02/27,9129122,FO,REMONTOWE
7894,2019/02/27,7704057,PL,CAL
7895,2019/02/27,9163623,BS,SNOP N
7896,2019/02/27,9658109,NL,CHORZOWSKIE
7897,2019/02/27,9617296,CY,RUMUNSKIE
7898,2019/02/27,9598165,LR,GORNOSLASKIE
7899,2019/02/27,9549645,RU,CZESKIE
7900,2019/02/28,9349447,NL,KATOWICKIE
7901,2019/02/28,9197818,GI,POZNANSKIE
7902,2019/02/28,9260847,MT,GDYNSKIE S
7903,2019/02/28,9199256,AG,BULGARSKIE
7904,2019/02/28,9180877,AG,SNOP S
7905,2019/02/28,9494008,IM,SLOWACKIE
7906,2019/02/28,9658355,MH,CPN III
7907,2019/03/01,9281786,GI,CZESKIE
7908,2019/03/01,9313723,LU,PARNICKIE
7909,2019/03/01,8912027,LV,GLIWICKIE
7910,2019/03/01,9374698,NL,WEGIERSKIE
7911,2019/03/01,9290684,AG,OKO
7912,2019/03/01,9365984,GI,FINSKIE
7913,2019/03/01,7810210,MT,CHORZOWSKIE
7914,2019/03/01,8111647,SE,DRZETOWSKIE S
7915,2019/03/01,8407711,CY,DRZETOWSKIE S
7916,2019/03/01,9161247,PL,BULWAR CHROBREGO
7917,2019/03/01,9279032,NL,WULKAN POCHYLNIA
7918,2019/03/02,9150482,MT,HOLENDERSKIE
7919,2019/03/02,9126352,VC,DRZETOWSKIE N
7920,2019/03/02,9240548,AG,CHORZOWSKIE
7921,2019/03/02,9545039,NL,PARNICKIE
7922,2019/03/02,6617855,AG,HUTA (KRA)
7923,2019/03/03,9372652,DK,SPOLDZIELCZE
7924,2019/03/03,9714264,SG,KATOWICKIE
7925,2019/03/03,9114737,MT,RUMUNSKIE
7926,2019/03/03,9299460,MH,ZBOZOWE
7927,2019/03/03,9356567,NL,REGALICA
7928,2019/03/03,9555357,RU,BULGARSKIE
7929,2019/03/03,9225299,FI,KATOWICKIE
7930,2019/03/03,8422034,PT,GORNOSLASKIE
7931,2019/03/03,9369655,NL,REGALICA
7932,2019/03/04,8899081,PL,PRCIP
7933,2019/03/04,7504926,PL,PRCIP
7934,2019/03/04,9331359,NL,OKO
7935,2019/03/04,9136101,BE,BYTOMSKIE
7936,2019/03/04,8920268,LR,GLIWICKIE
7937,2019/03/04,9161247,PL,BULWAR CHROBREGO
7938,2019/03/04,9374909,NL,PIRS E
7939,2019/03/04,9463865,GI,PARNICKIE
7940,2019/03/05,9199414,GI,POLSKIE
7941,2019/03/05,9313864,NL,REGALICA
7942,2019/03/05,9114725,MT,SNOP N
7943,2019/03/05,9392391,PA,HUTA (KRA)
7944,2019/03/05,9556313,NL,GRECKIE
7945,2019/03/05,8915744,CY,GLIWICKIE
7946,2019/03/05,9333345,DE,FINSKIE
7947,2019/03/06,9256420,CY,PARNICKIE
7948,2019/03/06,9155872,NL,BULGARSKIE
7949,2019/03/06,9366160,DE,GORNOSLASKIE
7950,2019/03/06,9559614,NL,GLIWICKIE
7951,2019/03/06,9328704,NL,BULGARSKIE
7952,2019/03/06,8801113,AG,RUMUNSKIE
7953,2019/03/06,7615749,PL,SPOLDZIELCZE
7954,2019/03/07,7382665,MT,WALBRZYSKIE
7955,2019/03/07,9268186,DK,FOSFATOWE DALBY
7956,2019/03/07,9161247,PL,BULWAR CHROBREGO
7957,2019/03/07,8419611,RU,WEGIERSKIE
7958,2019/03/07,9574315,NL,SLOWACKIE
7959,2019/03/07,9483451,BS,CZESKIE
7960,2019/03/07,9123312,CY,RUMUNSKIE
7961,2019/03/07,9229116,PA,GORNOSLASKIE
7962,2019/03/07,8714841,DE,WEGIERSKIE
7963,2019/03/07,9184811,AG,POLSKIE
7964,2019/03/07,8607725,AG,ANGIELSKIE
7965,2019/03/07,9361366,NL,CEMENTOWE
7966,2019/03/08,9628257,PA,KATOWICKIE
7967,2019/03/08,9192650,AG,CZESKIE
7968,2019/03/08,9167344,CY,SLOWACKIE
7969,2019/03/09,9549633,RU,OKO
7970,2019/03/09,7330052,NO,PARNICKIE
7971,2019/03/09,9321392,GI,GDANSKIE
7972,2019/03/09,9279032,NL,WULKAN POCHYLNIA
7973,2019/03/09,9349215,CY,FINSKIE
7974,2019/03/09,7615749,PL,SPOLDZIELCZE
7975,2019/03/10,9118496,NO,HUTA (KRA)
7976,2019/03/10,9198642,NL,REGALICA
7977,2019/03/10,9201827,NL,SLOWACKIE
7978,2019/03/10,9195731,GB,WEGIERSKIE
7979,2019/03/10,9210359,RU,FINSKIE
7980,2019/03/11,9195822,FO,BYTOMSKIE
7981,2019/03/11,9555357,RU,GLIWICKIE
7982,2019/03/11,9268186,DK,FOSFATOWE DALBY
7983,2019/03/11,9595917,MH,KATOWICKIE
7984,2019/03/11,8822040,AG,GORNOSLASKIE
7985,2019/03/11,8407711,CY,ARSENAL
7986,2019/03/11,9479565,NL,SLOWACKIE
7987,2019/03/12,9130200,MT,OKO
7988,2019/03/12,8873336,RU,RUMUNSKIE
7989,2019/03/12,8606006,EE,WALBRZYSKIE
7990,2019/03/12,7928158,CY,WALBRZYSKIE
7991,2019/03/13,9143788,CY,SLOWACKIE
7992,2019/03/13,8518558,DE,SLOWACKIE
7993,2019/03/13,9570668,AG,GORNOSLASKIE
7994,2019/03/13,9198446,BB,PARNICKIE
7995,2019/03/13,9333345,DE,FINSKIE
7996,2019/03/13,9658355,MH,CPN III
7997,2019/03/13,9195535,GI,CHORZOWSKIE
7998,2019/03/13,8024155,VC,ANGIELSKIE
7999,2019/03/13,8915744,CY,FOSFATOWE
8000,2019/03/13,8504208,DE,POZNANSKIE
8001,2019/03/14,8129395,FO,GLIWICKIE
8002,2019/03/14,9229116,PA,GORNOSLASKIE
8003,2019/03/14,9075371,NO,DRZETOWSKIE N
8004,2019/03/14,9415040,AG,SLOWACKIE
8005,2019/03/14,9279032,NL,WULKAN POCHYLNIA
8006,2019/03/14,9187916,MT,BULGARSKIE
8007,2019/03/14,9223813,CY,CHORZOWSKIE
8008,2019/03/14,9155975,CY,PARNICKIE
8009,2019/03/15,9556820,AG,GLIWICKIE
8010,2019/03/15,9106924,MT,GLIWICKIE
8011,2019/03/15,9194282,FI,BULGARSKIE
8012,2019/03/15,9365984,GI,FINSKIE
8013,2019/03/16,9374674,NL,HOLENDERSKIE
8014,2019/03/16,9341782,NL,CEMENTOWE
8015,2019/03/16,7704057,PL,CAL
8016,2019/03/16,8603365,RU,GORNOSLASKIE
8017,2019/03/16,7615749,PL,SPOLDZIELCZE
8018,2019/03/16,8222185,AG,HUTA (KRA)
8019,2019/03/17,8404458,VU,BELGIJSKIE
8020,2019/03/17,9427524,DK,FOSFATOWE DALBY
8021,2019/03/17,9300489,PT,PARNICKIE
8022,2019/03/17,9491769,BB,FOSFATOWE
8023,2019/03/17,9454826,AG,BYTOMSKIE
8024,2019/03/17,9423669,NL,BELGIJSKIE
8025,2019/03/18,9050125,CY,SNOP N
8026,2019/03/18,9617325,CY,PARNICKIE
8027,2019/03/18,9084487,PL,WALBRZYSKIE
8028,2019/03/18,9156101,BB,GORNOSLASKIE
8029,2019/03/19,9556818,LV,PIRS W
8030,2019/03/19,9140956,BS,POLSKIE
8031,2019/03/19,9014949,AG,GLIWICKIE
8032,2019/03/19,9148180,NL,HOLENDERSKIE
8033,2019/03/19,8711291,RU,CZESKIE
8034,2019/03/19,9373515,AG,KATOWICKIE
8035,2019/03/19,9197765,GI,BULGARSKIE
8036,2019/03/19,8420098,DE,WULKAN N
8037,2019/03/19,9321407,GI,GNIE????NIENSKIE
8038,2019/03/20,9141352,AG,GLIWICKIE
8039,2019/03/20,9265665,DE,ANGIELSKIE
8040,2019/03/20,7704057,PL,CAL
8041,2019/03/20,8719097,FO,GDYNSKIE N
8042,2019/03/20,9196266,DE,SNOP N
8043,2019/03/20,9108740,NO,HUTA (KRA)
8044,2019/03/20,9085481,CY,FOSFATOWE
8045,2019/03/20,9279032,NL,WULKAN POCHYLNIA
8046,2019/03/20,9593658,SG,KATOWICKIE
8047,2019/03/21,9136096,BE,ANGIELSKIE
8048,2019/03/21,9658355,MH,CPN III
8049,2019/03/21,9161247,PL,BULWAR CHROBREGO
8050,2019/03/21,9075357,FI,CHORZOWSKIE
8051,2019/03/21,9333345,DE,FINSKIE
8052,2019/03/21,9342152,MT,BELGIJSKIE
8053,2019/03/21,9617337,CY,CZESKIE
8054,2019/03/21,9624861,NL,REGALICA
8055,2019/03/22,9430973,MT,WALBRZYSKIE
8056,2019/03/22,9265249,NL,PARNICKIE
8057,2019/03/22,9528500,GI,SLOWACKIE
8058,2019/03/22,9421087,NL,HUTA (KRA)
8059,2019/03/22,9549607,RU,BYTOMSKIE
8060,2019/03/23,7615749,PL,SPOLDZIELCZE
8061,2019/03/23,9073854,AG,CHORZOWSKIE
8062,2019/03/23,9034494,NO,RUMUNSKIE
8063,2019/03/23,9310757,LR,KATOWICKIE
8064,2019/03/23,9229116,PA,GORNOSLASKIE
8065,2019/03/23,9436264,NO,ROSYJSKIE
8066,2019/03/23,7104166,DK,REMONTOWE
8067,2019/03/23,9349215,CY,FINSKIE
8068,2019/03/23,7801893,RU,FOSFATOWE
8069,2019/03/23,9341768,NL,GRECKIE
8070,2019/03/23,7924401,AG,POZNANSKIE
8071,2019/03/24,9570668,AG,FINSKIE
8072,2019/03/24,9011985,DE,ARSENAL
8073,2019/03/24,9119361,RU,CZESKIE
8074,2019/03/25,9576739,PA,KATOWICKIE
8075,2019/03/25,9126912,MT,HUTA (KRA)
8076,2019/03/25,9114737,MT,HUTA (KRA)
8077,2019/03/25,8606006,EE,WALBRZYSKIE
8078,2019/03/25,7928158,CY,WALBRZYSKIE
8079,2019/03/25,9125695,MT,SNOP N
8080,2019/03/25,9313814,NL,PRZEMYSLOWE
8081,2019/03/25,9404455,CY,GORNOSLASKIE
8082,2019/03/25,9279032,NL,WULKAN POCHYLNIA
8083,2019/03/25,8603365,RU,CZESKIE
8084,2019/03/25,9123312,CY,PARNICKIE
8085,2019/03/26,8818623,CY,FOSFATOWE
8086,2019/03/26,8230481,VC,ANGIELSKIE
8087,2019/03/26,9336713,DK,FOSFATOWE DALBY
8088,2019/03/26,9507130,MT,WEGIERSKIE
8089,2019/03/26,9268849,NO,GLIWICKIE
8090,2019/03/26,9231834,AG,FINSKIE
8091,2019/03/26,9313670,AG,BULGARSKIE
8092,2019/03/26,9290672,MT,HUTA (KRA)
8093,2019/03/26,9178446,BB,ZBOZOWE
8094,2019/03/27,9342102,NL,DRZETOWSKIE N
8095,2019/03/27,9545027,NL,DRZETOWSKIE N
8096,2019/03/27,9544891,NL,DRZETOWSKIE N
8097,2019/03/27,9187136,NL,GNIE????NIENSKIE
8098,2019/03/27,9180853,AG,HUK
8099,2019/03/27,9136307,DK,WULKAN POCHYLNIA
8100,2019/03/27,8504208,DE,POZNANSKIE
8101,2019/03/28,9155963,FO,ZBOZOWE
8102,2019/03/28,8509820,CY,HUTA (KRA)
8103,2019/03/28,9238404,NO,REMONTOWE
8104,2019/03/28,8609606,FI,RUMUNSKIE
8105,2019/03/28,9356505,NL,SLOWACKIE
8106,2019/03/28,9423671,NL,BELGIJSKIE
8107,2019/03/28,6617855,AG,WEGIERSKIE
8108,2019/03/28,9415040,AG,SLOWACKIE
8109,2019/03/28,9229116,PA,KATOWICKIE
8110,2019/03/29,8129395,FO,WALBRZYSKIE
8111,2019/03/29,9225299,FI,KATOWICKIE
8112,2019/03/29,9595917,MH,GORNOSLASKIE
8113,2019/03/29,9199696,AG,HOLENDERSKIE
8114,2019/03/29,9161247,PL,BULWAR CHROBREGO
8115,2019/03/29,9381407,AG,CHORZOWSKIE
8116,2019/03/29,9011519,NO,HUTA (KRA)
8117,2019/03/29,9365984,GI,FINSKIE
8118,2019/03/29,9509956,NL,PIRS W
8119,2019/03/30,9528512,GI,SLOWACKIE
8120,2019/03/30,9617337,CY,PARNICKIE
8121,2019/03/30,8320585,PA,BULGARSKIE
8122,2019/03/30,7823334,VC,HUTA (KRA)
8123,2019/03/31,7704057,PL,CAL
8124,2019/03/31,9617301,CY,WALBRZYSKIE
8125,2019/03/31,9433377,NL,BULGARSKIE
8126,2019/04/01,9582867,AG,PARNICKIE
8127,2019/04/01,9331335,NL,BELGIJSKIE
8128,2019/04/01,8919843,CY,SNOP N
8129,2019/04/01,9210359,RU,CHORZOWSKIE
8130,2019/04/01,8922254,BS,BYTOMSKIE
8131,2019/04/01,9247132,NO,ROSYJSKIE
8132,2019/04/01,9356543,NL,REGALICA
8133,2019/04/01,9786798,CY,GLIWICKIE
8134,2019/04/01,9136096,BE,FINSKIE
8135,2019/04/01,9142643,AG,SNOP S
8136,2019/04/01,8899081,PL,PRCIP
8137,2019/04/01,9199385,GI,SLOWACKIE
8138,2019/04/02,9279056,NL,SLOWACKIE
8139,2019/04/02,9318228,SE,SPOLDZIELCZE
8140,2019/04/02,9268887,NL,GDYNSKIE N
8141,2019/04/02,8129395,FO,WALBRZYSKIE
8142,2019/04/02,8915744,CY,BULGARSKIE
8143,2019/04/02,9341782,NL,CEMENTOWE
8144,2019/04/02,9434046,CY,CZESKIE
8145,2019/04/02,8402668,VC,OKO
8146,2019/04/03,9434589,AG,REGALICA
8147,2019/04/03,8806163,LT,KATOWICKIE
8148,2019/04/03,9385881,NL,GDYNSKIE S
8149,2019/04/03,8026440,PL,BELGIJSKIE
8150,2019/04/03,8026440,PL,BELGIJSKIE
8151,2019/04/03,8026440,PL,BELGIJSKIE
8152,2019/04/03,8026440,PL,BELGIJSKIE
8153,2019/04/03,9279006,NL,PARNICKIE
8154,2019/04/03,9333345,DE,FINSKIE
8155,2019/04/03,9333345,DE,FINSKIE
8156,2019/04/03,8504208,DE,SNOP N
8157,2019/04/03,9136101,BE,BELGIJSKIE
8158,2019/04/04,9014705,MT,BYTOMSKIE
8159,2019/04/04,7615749,PL,SPOLDZIELCZE
8160,2019/04/04,9344320,PT,PARNICKIE
8161,2019/04/04,9367774,NL,CZESKIE
8162,2019/04/04,9411769,NL,REGALICA
8163,2019/04/04,9017379,BB,GORNOSLASKIE
8164,2019/04/04,8407711,CY,ARSENAL
8165,2019/04/04,9229116,PA,GORNOSLASKIE
8166,2019/04/04,9323651,GI,SLOWACKIE
8167,2019/04/04,9011519,NO,HUTA (KRA)
8168,2019/04/04,8419623,RU,CHORZOWSKIE
8169,2019/04/05,9195705,NL,HOLENDERSKIE
8170,2019/04/05,9227962,PA,GLIWICKIE
8171,2019/04/05,9313668,AG,OKO
8172,2019/04/05,9658367,MH,CPN III
8173,2019/04/05,9161247,PL,BULWAR CHROBREGO
8174,2019/04/05,9279408,NL,HUTA (KRA)
8175,2019/04/05,9187928,MT,WEGIERSKIE
8176,2019/04/05,8899081,PL,PRCIP
8177,2019/04/05,9283459,MT,PARNICKIE
8178,2019/04/05,9283459,MT,PARNICKIE
8179,2019/04/05,9283459,MT,PARNICKIE
8180,2019/04/05,9283459,MT,PARNICKIE
8181,2019/04/05,9225586,NL,KATOWICKIE
8182,2019/04/05,8407711,CY,ARSENAL
8183,2019/04/06,9370288,AG,PARNICKIE
8184,2019/04/06,9349215,CY,FINSKIE
8185,2019/04/06,9349215,CY,FINSKIE
8186,2019/04/06,9349215,CY,FINSKIE
8187,2019/04/06,9489546,NL,HOLENDERSKIE
8188,2019/04/07,9218222,DE,BYDGOSKIE
8189,2019/04/07,6605448,PL,WARSZTATOWE
8190,2019/04/07,9085455,BE,ANGIELSKIE
8191,2019/04/07,9191931,GB,CZESKIE
8192,2019/04/07,9173214,MT,BULGARSKIE
8193,2019/04/07,9156113,AG,WALBRZYSKIE
8194,2019/04/07,8899081,PL,PRCIP
8195,2019/04/08,8211629,CK,SNOP N
8196,2019/04/08,9110913,BB,CHORZOWSKIE
8197,2019/04/08,9434761,AG,GRECKIE
8198,2019/04/08,9516143,CY,HUTA (KRA)
8199,2019/04/08,9312377,MT,SNOP N
8200,2019/04/09,6519302,PL,MAK
8201,2019/04/09,8505927,DE,FOSFATOWE
8202,2019/04/09,8906212,LV,BYTOMSKIE
8203,2019/04/09,9393278,NL,PRZEMYSLOWE
8204,2019/04/09,8908806,BB,PARNICKIE
8205,2019/04/10,8415653,NO,PIRS E
8206,2019/04/10,9333345,DE,FINSKIE
8207,2019/04/10,8719073,FO,ZBOZOWE
8208,2019/04/10,6507983,VC,HUTA (KRA)
8209,2019/04/10,8607725,AG,ANGIELSKIE
8210,2019/04/10,8609606,FI,REGALICA
8211,2019/04/11,9142643,AG,BULGARSKIE
8212,2019/04/11,8402577,AG,SNOP N
8213,2019/04/11,8826541,RU,GDYNSKIE S
8214,2019/04/11,9268837,NO,KATOWICKIE
8215,2019/04/11,9141352,AG,WALBRZYSKIE
8216,2019/04/11,9755842,KY,GORNOSLASKIE
8217,2019/04/11,8899081,PL,PRCIP
8218,2019/04/11,9195834,CY,SLOWACKIE
8219,2019/04/11,9161247,PL,BULWAR CHROBREGO
8220,2019/04/12,9658367,MH,CPN III
8221,2019/04/12,9196187,NL,BYTOMSKIE
8222,2019/04/12,9201956,NL,HOLENDERSKIE
8223,2019/04/12,9240732,VC,SLOWACKIE
8224,2019/04/12,9365984,GI,FINSKIE
8225,2019/04/12,9365984,GI,FINSKIE
8226,2019/04/13,9521356,NO,ROSYJSKIE
8227,2019/04/13,9518218,IE,HUTA (KRA)
8228,2019/04/13,9349435,PT,CHORZOWSKIE
8229,2019/04/14,9754903,MT,KATOWICKIE
8230,2019/04/14,9132480,BZ,FINSKIE
8231,2019/04/14,9582855,AG,PARNICKIE
8232,2019/04/14,7330052,NO,WALBRZYSKIE
8233,2019/04/14,9345374,CY,RUMUNSKIE
8234,2019/04/14,9196199,CY,CHORZOWSKIE
8235,2019/04/14,6808090,VC,GLIWICKIE
8236,2019/04/14,8129395,FO,GLIWICKIE
8237,2019/04/15,9582867,AG,PARNICKIE
8238,2019/04/15,9607576,BE,CZESKIE
8239,2019/04/15,7704057,PL,CAL
8240,2019/04/15,7704057,PL,CAL
8241,2019/04/15,9544891,NL,BULGARSKIE
8242,2019/04/16,9518426,AG,BELGIJSKIE
8243,2019/04/16,9172210,NO,HUTA (KRA)
8244,2019/04/16,9277345,CY,SLOWACKIE
8245,2019/04/16,9218222,DE,POZNANSKIE
8246,2019/04/16,9250397,KN,CZESKIE
8247,2019/04/16,8230481,VC,ANGIELSKIE
8248,2019/04/16,9350939,NL,HOLENDERSKIE
8249,2019/04/17,8511029,DE,ARSENAL
8250,2019/04/17,8416786,DK,FOSFATOWE DALBY
8251,2019/04/17,9462304,MT,SPOLDZIELCZE
8252,2019/04/17,9463437,NL,HUTA (KRA)
8253,2019/04/17,7704057,PL,CAL
8254,2019/04/17,9190262,CY,SLOWACKIE
8255,2019/04/17,9005754,BB,WALBRZYSKIE
8256,2019/04/17,6507983,VC,HUTA (KRA)
8257,2019/04/17,9333345,DE,FINSKIE
8258,2019/04/17,9333345,DE,FINSKIE
8259,2019/04/17,9333345,DE,FINSKIE
8260,2019/04/17,9333345,DE,FINSKIE
8261,2019/04/17,9333345,DE,FINSKIE
8262,2019/04/17,9131589,FO,WEGIERSKIE
8263,2019/04/18,9194050,RU,CHORZOWSKIE
8264,2019/04/18,8611013,AG,POZNANSKIE
8265,2019/04/18,8504208,DE,SNOP N
8266,2019/04/18,9316311,BS,DOK 5
8267,2019/04/18,9137038,NL,WULKAN S
8268,2019/04/18,9197765,GI,PRZEMYSLOWE
8269,2019/04/18,9505285,GI,HUTA (KRA)
8270,2019/04/18,9148192,CY,FINSKIE
8271,2019/04/19,9060687,BB,WALBRZYSKIE
8272,2019/04/19,9445540,CK,KATOWICKIE
8273,2019/04/19,9011985,DE,WULKAN N
8274,2019/04/19,8506854,NO,ODRA NOWE
8275,2019/04/19,9349215,CY,FINSKIE
8276,2019/04/19,9349215,CY,FINSKIE
8277,2019/04/19,9349215,CY,FINSKIE
8278,2019/04/19,9349215,CY,FINSKIE
8279,2019/04/19,9349215,CY,FINSKIE
8280,2019/04/19,9349215,CY,FINSKIE
8281,2019/04/19,9349215,CY,FINSKIE
8282,2019/04/19,9232486,NL,PARNICKIE
8283,2019/04/19,9195858,BB,GLIWICKIE
8284,2019/04/19,9658367,MH,CPN III
8285,2019/04/19,9060675,BB,PARNICKIE
8286,2019/04/20,9374686,AN,BELGIJSKIE
8287,2019/04/20,9551662,PT,PRZEMYSLOWE
8288,2019/04/20,9194282,FI,RUMUNSKIE
8289,2019/04/20,8111647,SE,ARSENAL
8290,2019/04/20,8407711,CY,ARSENAL
8291,2019/04/21,9489558,NL,BULGARSKIE
8292,2019/04/22,9114725,MT,WEGIERSKIE
8293,2019/04/22,9195755,NL,GLIWICKIE
8294,2019/04/22,9226798,AG,HUK
8295,2019/04/22,9345362,BE,BELGIJSKIE
8296,2019/04/22,9223435,NL,PIRS E
8297,2019/04/22,9350006,LR,CHORZOWSKIE
8298,2019/04/22,9063873,BS,GORNOSLASKIE
8299,2019/04/22,8129395,FO,WALBRZYSKIE
8300,2019/04/23,9195822,FO,BYTOMSKIE
8301,2019/04/23,9167344,CY,SLOWACKIE
8302,2019/04/23,9507374,MT,HUTA (KRA)
8303,2019/04/23,9268849,NO,HUTA (KRA)
8304,2019/04/23,9528500,GI,GLIWICKIE
8305,2019/04/24,9341782,NL,CEMENTOWE
8306,2019/04/24,8026440,PL,CAL
8307,2019/04/24,8026440,PL,CAL
8308,2019/04/24,9073892,BS,BULGARSKIE
8309,2019/04/24,9455674,NL,HOLENDERSKIE
8310,2019/04/24,7615749,PL,SPOLDZIELCZE
8311,2019/04/25,8108121,DK,ARSENAL
8312,2019/04/25,9415040,AG,GNIE????NIENSKIE
8313,2019/04/25,9369526,GI,SNOP N
8314,2019/04/25,9436264,NO,HUK
8315,2019/04/25,8609606,FI,KATOWICKIE
8316,2019/04/25,8509820,CY,DRZETOWSKIE N
8317,2019/04/25,9196266,DE,POZNANSKIE
8318,2019/04/26,8406779,VC,ANGIELSKIE
8319,2019/04/26,9108740,NO,HUTA (KRA)
8320,2019/04/26,8505915,VC,GORNOSLASKIE
8321,2019/04/26,9032458,VC,SLOWACKIE
8322,2019/04/26,9080675,LT,GLIWICKIE
8323,2019/04/26,9333345,DE,FINSKIE
8324,2019/04/26,9290684,AG,BYTOMSKIE
8325,2019/04/26,6604690,DK,WULKAN N
8326,2019/04/27,9660152,HK,CHORZOWSKIE
8327,2019/04/27,9365984,GI,CZESKIE
